spearman,r2,rmse,mae,prediction_sd,observed_sd,sd_ratio,calibration_slope,calibration_intercept,cohort,held_out_donor,target,n_cells,noncognate_spearman,specificity_delta,passes_hard_gate,passes_exploratory_gate
0.17164131231059668,-0.24296807100033901,0.3123622199594595,0.25078327524101784,0.19194599390866307,0.2801744411381821,0.6850945901021546,0.3076454258058466,0.11488450929142652,GSE199219,CID3838,PD-1,1635,0.012713762604113698,0.15892754970648298,False,False
0.03965431362488589,-2.517304641187374,0.3609645461670885,0.2918460953205747,0.23613030887977085,0.19246845280561034,1.2268520136037993,0.04246450519802637,0.18024321723897535,GSE199219,CID4040,PD-1,1957,0.0022759308662195776,0.03737838275866631,False,False
0.12655167155261454,-4.169670376046516,0.6150003167050083,0.5386058080928824,0.21707039185345078,0.27048545283867637,0.8025215018972442,0.22100365667502844,0.7551140578015021,GSE199219,CID4497,PD-1,352,-0.004069348970198828,0.13062102052281338,False,False
0.24272804303200837,0.05683943352400578,0.6148882959001812,0.48470240719054386,0.16061580557421493,0.6331453319050292,0.2536792067801379,0.9851951070306999,0.06139258330110975,GSE199219,CID4513,PD-1,661,0.10184660251462999,0.1408814405173784,False,True
0.18658321996806054,-0.20976253675926526,0.31860380581078607,0.229718138003428,0.18355370956783784,0.2896682486445966,0.6336687242275071,0.26714196401361834,0.6925539235069005,GSE199219,CID4660,PD-1,319,0.10320913793441956,0.08337408203364098,False,False
0.15843592361527487,-0.5620497795580122,0.3424552813062654,0.25799586355931975,0.2531674152656411,0.2740037037510314,0.9239561794233162,0.19108973314210126,0.7779872414173201,GSE199219,CID4664,PD-1,2223,0.08852260473819301,0.06991331887708185,False,False
0.00969316184992776,-0.729881058749491,0.31066641989203186,0.258680099375639,0.12972647024589623,0.23620342514351686,0.5492150258493271,-0.009586013173514681,0.19968149540037217,GSE199219,CID3838,PD-L1,1635,-0.047782249279158105,0.057475411129085864,False,False
-0.017527713823112266,-0.5634213794085716,0.2851617752500346,0.22805917800727632,0.14957870797536546,0.22806218793276803,0.6558680741038088,-0.0411565221811182,0.3321934371261439,GSE199219,CID4040,PD-L1,1957,-0.03936875024209817,0.021841036418985903,False,False
-0.0103745011677023,-8.30083705294018,0.6776345820596922,0.6236999159283857,0.1545375874534841,0.2221951338792479,0.695503923760399,-0.050648503444779266,0.9144175041457442,GSE199219,CID4497,PD-L1,352,-0.06671145977094983,0.056336958603247535,False,False
-0.007188378103821219,-1.159814680416328,0.46653873051690714,0.4000240468415203,0.1098559369732955,0.3174530170225822,0.34605415945843987,-0.08034637362840023,0.3736125327760885,GSE199219,CID4513,PD-L1,661,0.060864545022022085,-0.06805292312584331,False,False
-0.021665584305463836,-0.49735411840035426,0.2573114780447429,0.20800030634928293,0.13333555334327582,0.21027948211678182,0.6340873203655026,-0.011017656089306237,0.6889343198496386,GSE199219,CID4660,PD-L1,319,0.11267415592438665,-0.13433974022985049,False,False
-0.02140588347003906,-1.017052779651468,0.2966855995992777,0.2386173396503328,0.15102891514842798,0.20889970948650777,0.7229733134606513,-0.02666492475030237,0.6981998624368722,GSE199219,CID4664,PD-L1,2223,-0.03908007721008669,0.01767419374004763,False,False
0.0125872569377682,-6.892394563185276,0.8956611931809764,0.823216028038234,0.17062886934862054,0.3188154528704136,0.5351963583081862,0.038219537246626294,0.4792334271758398,GSE199219,CID3838,CTLA4,1635,0.03682006274955776,-0.024232805811789555,False,False
0.05953012807323614,-9.229072404364532,0.8149050768311615,0.7622723319563273,0.1737432637037812,0.2547938241605291,0.681897468575678,0.0939601764827126,1.3529543046144525,GSE199219,CID4040,CTLA4,1957,0.040588301889436844,0.018941826183799297,False,False
0.00626126749223465,-6.192583528433941,0.4859918742813347,0.4001027205118227,0.2886453017036773,0.18121183197505683,1.592861230735796,0.009683868261140113,0.6203103205015298,GSE199219,CID4497,CTLA4,352,-0.0076415170198331425,0.013902784512067792,False,False
0.06147201453668552,-30.278498785029843,0.9196440209254906,0.8900774869889996,0.17949149777238757,0.1644359611563502,1.091558662169537,0.056600580781090565,0.02701933052787641,GSE199219,CID4513,CTLA4,661,-0.0580344171354405,0.11950643167212602,False,False
0.05727509315668067,-1.0274275839647609,0.30190159795375565,0.24110562792727508,0.23184625037831613,0.212027765398948,1.0934711779001114,0.0703602407219047,0.8904472465010708,GSE199219,CID4660,CTLA4,319,-0.0376442406330873,0.09491933378976797,False,False
0.040474267448816506,-3.2805741104843245,0.4747897524844513,0.39142611649962067,0.2621839295039059,0.2294828985075934,1.1424987709715129,0.03482088378845721,0.9626590981760799,GSE199219,CID4664,CTLA4,2223,-0.06888991444258714,0.10936418189140365,False,False
0.08693907845079966,-1.1569860732535564,0.41236209057072615,0.35689318424696553,0.12275656078674353,0.2807728188673086,0.4372095606760193,0.2174391172704158,0.12856280433975734,GSE199219,CID3838,TIGIT,1635,0.026756587024699144,0.06018249142610052,False,False
0.015453661184683219,-1.0547530785476193,0.37626018401198974,0.30563984232262237,0.14086708834250095,0.2624873894497067,0.5366623083791668,0.05064037589034692,0.5304715310371676,GSE199219,CID4040,TIGIT,1957,0.009955698131292752,0.005497963053390467,False,False
0.007274202033408831,-1.360969763745778,0.2378151216831097,0.19349318916729696,0.17352681742101578,0.1547726624527341,1.1211722708072491,0.012029299351945027,0.39565330707447843,GSE199219,CID4497,TIGIT,352,0.03151306806490908,-0.02423886603150025,False,False
0.0539819633058487,-2.2807404117334813,0.4597725278443083,0.4124050122775352,0.1230930661140265,0.25383826097629614,0.4849271565310682,0.13921351262520407,0.08832102542509837,GSE199219,CID4513,TIGIT,661,-0.0925134419530813,0.14649540525893,False,False
-0.07377824273969362,-0.24611011887114542,0.32135829146035494,0.20799344275485268,0.12736050105260685,0.28787987034556184,0.4424084980298461,-0.10241533056022138,0.587927044976963,GSE199219,CID4660,TIGIT,319,0.06308057157173938,-0.13685881431143299,False,False
0.04325499436342045,-0.697642941491651,0.3038908557110415,0.22946434380751135,0.15839132770025804,0.23323539386693654,0.6791050237882083,0.05750008818158178,0.508671680275231,GSE199219,CID4664,TIGIT,2223,-0.019044684738185175,0.06229967910160562,False,False
0.2891959977557363,0.10810188302754165,1.066354644234421,0.6250541938729138,0.2674057188914485,1.1291302466157123,0.23682451133775823,2.1330105778575983,-0.10203760245794824,GSE199219,CID3838,CD103,1635,0.3577173493358076,-0.06852135158007133,False,False
0.2536962523108071,-3.66290252131623,0.6472650753339242,0.5133664893239075,0.5560184540626597,0.2997464208169269,1.8549627800301693,0.22362902211310295,0.13899214177274644,GSE199219,CID4040,CD103,1957,0.2480186656221492,0.005677586688657921,False,False
0.4933033208528958,-2.573037333273997,1.2311744205168187,1.0967810142750136,0.51370060728914,0.6513295871761955,0.7886953355155589,0.6668423899402539,1.1858391115218527,GSE199219,CID4497,CD103,352,0.4386199651780387,0.054683355674857104,False,False
0.2362890576028071,-0.24371404275943287,0.7839482324615007,0.6540088125756901,0.3863338875759828,0.7029543395040707,0.5495860340638037,0.5216937212626312,0.015257760029426137,GSE199219,CID4513,CD103,661,0.38310314317626254,-0.14681408557345543,False,False
0.3424307766128083,-0.7338232950878263,0.40544377701763135,0.31598832086862777,0.43154562582166917,0.30791313972756695,1.401517409109234,0.313672500752393,0.4391548881712411,GSE199219,CID4660,CD103,319,0.2987035695274147,0.04372720708539357,False,False
0.12919515293732733,-2.8967897676809833,0.5290128487931162,0.4201983449499328,0.46331652239705634,0.2679863862261139,1.728880817125286,0.12229520406042575,0.5429561054836345,GSE199219,CID4664,CD103,2223,0.20451472398477216,-0.07531957104744483,False,False
0.42868739059138705,-0.007104568162913383,0.8355680296424611,0.7033741922851952,0.4900204885609813,0.8326155772750032,0.5885314927264845,0.8273764241759592,0.6861720188945941,GSE267552,BC07,CD8A,831,0.02693806120089539,0.4017493293904917,False,False
