spearman,r2,rmse,prediction_observed_sd_ratio,calibration_slope,source,target,control,n_cells,n_participants,participant_id
-0.14384237548126996,-0.1508646011352539,1.152070921589019,0.1694345144203413,-0.6481678387006978,GSE334503,CD20,noncognate,84177,17.0,
0.6070068965074797,0.26933395862579346,0.8808722315355418,0.2586259939622207,2.524027076723555,GSE334503,CD20,cognate,5577,,HS10
0.36304520856622724,0.13302844762802124,0.7065106999450258,0.147198294704675,3.809137299603519,GSE334503,CD20,cognate,5436,,HS12
0.3569872118546632,0.03171569108963013,0.687961055306249,0.249134261119072,2.2620413511731137,GSE334503,CD20,cognate,4385,,HS16
0.3186467575131213,0.04780036211013794,0.6643536097904132,0.1993503872191546,2.3996628390447916,GSE334503,CD20,cognate,6170,,HS22
0.3590058122878438,0.05050867795944214,0.6958561604195259,0.19240656181083718,2.617459877895169,GSE334503,CD20,cognate,4705,,HS24
0.4424995177062819,0.25599318742752075,0.6798240480612634,0.2680340405437884,2.3152827918466587,GSE334503,CD20,cognate,5100,,HS28
0.45143143241209005,0.20339715480804443,0.7128975645798794,0.3011077740442129,1.799976211815775,GSE334503,CD20,cognate,5338,,HS30
0.3340115261391016,0.11997032165527344,0.6836710640919152,0.15099209255547516,3.6188887793001934,GSE334503,CD20,cognate,4821,,HS32
0.3703588723778112,0.10935580730438232,0.6898419631813902,0.19998798475127538,2.6614300674801554,GSE334503,CD20,cognate,4619,,HS46
0.5951462047575333,0.2329874038696289,0.8319094931475244,0.2320252670509611,2.665532536980475,GSE334503,CD20,cognate,4185,,HS47
0.35423312124865786,0.12100768089294434,0.7503143684843758,0.19352084396355004,2.678427959321477,GSE334503,CD20,cognate,4761,,HS6
0.3634507109045111,0.09659379720687866,0.7724700425644647,0.1479358079076927,3.5483263230519033,GSE334503,CD20,cognate,5350,,HS68
0.38849188256417627,0.13794004917144775,0.6800612375790911,0.20230043775042195,2.7012842461268614,GSE334503,CD20,cognate,4783,,HS75
0.3490374716370524,0.07006174325942993,0.7047603451110607,0.2935097989289499,1.9346235721104144,GSE334503,CD20,cognate,4613,,HS86
0.27337882311406303,0.0032265186309814453,0.6554824563958798,0.2918188045253022,1.4000166239800456,GSE334503,CD20,cognate,5422,,HS88
0.47053495144398166,0.21064573526382446,0.7302330983343501,0.2544988172801112,2.4492451086304845,GSE334503,CD20,cognate,3835,,HS93
0.31334773760468093,0.0807449221611023,0.671216242561184,0.27241974368313604,1.9104944160306143,GSE334503,CD20,cognate,5077,,HS94
0.2135376116580016,0.04599946737289429,0.49487670535752243,0.1937671218614798,1.114036286189639,GSE334503,TIGIT (VSTM3),cognate,84177,17.0,
-0.07725942665418546,-1.8793482780456543,0.8037496861031543,0.20726646851204528,-0.32383815047267034,GSE334503,TIGIT (VSTM3),noncognate,84177,17.0,
0.19809776920609404,0.02317643165588379,0.5000049173590135,0.256539168087559,0.750252570628825,GSE334503,TIGIT (VSTM3),cognate,5577,,HS10
0.18172689469437878,0.03587448596954346,0.49862407074500054,0.155868532959926,1.2384378586120686,GSE334503,TIGIT (VSTM3),cognate,5436,,HS12
0.29765082519841585,0.1012689471244812,0.47497856631357405,0.2465947173380285,1.3394558814253725,GSE334503,TIGIT (VSTM3),cognate,4385,,HS16
0.17110679509158733,0.017596840858459473,0.46731610330210555,0.16770780006673688,1.012754122947181,GSE334503,TIGIT (VSTM3),cognate,6170,,HS22
0.20488527969624265,0.04116159677505493,0.46735911646009987,0.18613061101646047,1.094348392962008,GSE334503,TIGIT (VSTM3),cognate,4705,,HS24
0.1947167068692389,0.03799426555633545,0.49492387176568514,0.2277930785041843,0.8705040365593286,GSE334503,TIGIT (VSTM3),cognate,5100,,HS28
0.1895616756854928,0.02998143434524536,0.48873558269514816,0.1547172406818167,1.188389516177835,GSE334503,TIGIT (VSTM3),cognate,5338,,HS30
0.19510915446016366,-0.007952332496643066,0.5603757856364787,0.15704252067807978,1.182060702166693,GSE334503,TIGIT (VSTM3),cognate,4821,,HS32
0.1515083689560974,0.020021021366119385,0.4990466834698886,0.13606731575504852,1.0890044818517146,GSE334503,TIGIT (VSTM3),cognate,4619,,HS46
0.2507314234361726,0.06084960699081421,0.48793684448045704,0.22565404632341773,1.1328033329600184,GSE334503,TIGIT (VSTM3),cognate,4185,,HS47
0.23410042796316385,0.05449765920639038,0.48177433184478957,0.1710773573065132,1.444734367959443,GSE334503,TIGIT (VSTM3),cognate,4761,,HS6
0.17327398132408872,0.01844710111618042,0.478198526376227,0.1668985792452567,1.0529124812912287,GSE334503,TIGIT (VSTM3),cognate,5350,,HS68
0.21855894710409438,0.022499382495880127,0.5633178169984023,0.15039958717667953,1.3982606578688022,GSE334503,TIGIT (VSTM3),cognate,4783,,HS75
0.3049454413083531,0.08766758441925049,0.49082764977930116,0.2555888084987726,1.206378956286174,GSE334503,TIGIT (VSTM3),cognate,4613,,HS86
0.18816205777546652,0.03281277418136597,0.4913147803296001,0.19965711901225935,1.0206096313200617,GSE334503,TIGIT (VSTM3),cognate,5422,,HS88
0.19248871054221686,0.035397112369537354,0.4614767702379211,0.17233572916343584,1.1089547711872296,GSE334503,TIGIT (VSTM3),cognate,3835,,HS93
0.24394407712846994,0.05553823709487915,0.49360546338467537,0.21890412417772567,1.0874359331048953,GSE334503,TIGIT (VSTM3),cognate,5077,,HS94
0.12944430835351803,-0.10467696189880371,0.5824994246025682,0.14647031310226866,1.1711674784489448,GSE334503,CD25,cognate,84177,17.0,
-0.061127666767588025,-0.04422330856323242,0.7335798544578249,0.11307764881356652,-0.5076753869835754,GSE334503,CD25,noncognate,84177,17.0,
0.12155261019739333,-0.06543684005737305,0.549653786367601,0.17953794644406204,0.9185984062030729,GSE334503,CD25,cognate,5577,,HS10
0.1291682965967119,-0.048870086669921875,0.5764720587365331,0.11369446579342568,1.4255378958483074,GSE334503,CD25,cognate,5436,,HS12
0.16523508533298026,-0.20253348350524902,0.6073746248861546,0.16843962071804694,1.2436974500132383,GSE334503,CD25,cognate,4385,,HS16
0.13085867417457797,-0.05652153491973877,0.5825416579924435,0.13954488007769125,1.2072053408783074,GSE334503,CD25,cognate,6170,,HS22
0.17112043837469468,-0.06369125843048096,0.5776077224534856,0.14322579340562971,1.7519261815024594,GSE334503,CD25,cognate,4705,,HS24
0.09810494359398209,-0.058342814445495605,0.556198051255676,0.14979226022790326,0.8509259328805331,GSE334503,CD25,cognate,5100,,HS28
0.13304804366230663,-0.10913980007171631,0.5957214102518316,0.12586919691526374,1.4950929964231572,GSE334503,CD25,cognate,5338,,HS30
0.10843095862356583,-0.10141289234161377,0.5754816349771456,0.16195420019835308,0.7359534832020839,GSE334503,CD25,cognate,4821,,HS32
0.11643865573118367,-0.1341266632080078,0.5821808232381704,0.12445816669646868,1.2273660137582756,GSE334503,CD25,cognate,4619,,HS46
0.13672183945177394,-0.07535576820373535,0.5768362837391484,0.14496321443477153,1.2528366937433606,GSE334503,CD25,cognate,4185,,HS47
0.07832891886045258,-0.2193894386291504,0.58081962895839,0.0897415810215585,1.2050815684147222,GSE334503,CD25,cognate,4761,,HS6
0.1029981166772638,-0.17762541770935059,0.5980634361879267,0.13515315092482258,1.0424288603543448,GSE334503,CD25,cognate,5350,,HS68
0.12137837336390574,-0.050992488861083984,0.5467915607558779,0.11577590947716714,1.1199946212739036,GSE334503,CD25,cognate,4783,,HS75
0.1834031675762176,-0.15428388118743896,0.6029056812446422,0.24607040586988202,1.0685663368280343,GSE334503,CD25,cognate,4613,,HS86
0.14177921324080453,-0.12652838230133057,0.6102015440634687,0.125897950036919,1.5418310788444458,GSE334503,CD25,cognate,5422,,HS88
0.1427818480192436,-0.11407470703125,0.5923050564963088,0.16154251042806614,1.1307813017923796,GSE334503,CD25,cognate,3835,,HS93
0.10162575028829507,-0.16436493396759033,0.5907064785336809,0.11532250179409016,1.3439403275261748,GSE334503,CD25,cognate,5077,,HS94
0.0951393169657387,-0.9869868755340576,1.2312916259700213,0.1375355469479011,1.04409525904881,GSE335494,CD21,cognate,84177,17.0,
0.07364665180469782,-0.003175497055053711,0.9126532360641696,0.13184420749308948,0.927811105633011,GSE335494,CD21,noncognate,84177,17.0,
0.13825614902432784,-0.4631296396255493,1.2797162249535252,0.146075555109352,1.2592345672190983,GSE335494,CD21,cognate,5577,,HS10
0.09241353844065689,-0.7937172651290894,1.0954009538705909,0.12303603058019065,0.9813274667103974,GSE335494,CD21,cognate,5436,,HS12
0.10504459178298647,-1.7613186836242676,1.3605801293785595,0.1914717250481462,0.9694547994973137,GSE335494,CD21,cognate,4385,,HS16
0.07395864142977443,-1.267652988433838,1.2053410816636332,0.13456653558651788,1.0383335958956763,GSE335494,CD21,cognate,6170,,HS22
0.07926037664163534,-1.425485610961914,1.3361509275330616,0.09774551682597114,1.3090709785779624,GSE335494,CD21,cognate,4705,,HS24
0.11320059863403313,-0.6677827835083008,1.1127456715246145,0.15702855803614446,1.1363548294899,GSE335494,CD21,cognate,5100,,HS28
0.10754759322688379,-0.7740495204925537,1.2051770433976152,0.14466161432879662,1.2330888457255644,GSE335494,CD21,cognate,5338,,HS30
0.04606694951632836,-1.036900281906128,1.0763957211404085,0.13454795286924226,0.5692535611139385,GSE335494,CD21,cognate,4821,,HS32
0.09644142249070817,-0.839999794960022,1.1857378584296232,0.13863617534781233,0.9555305467770873,GSE335494,CD21,cognate,4619,,HS46
0.10577897006918666,-0.4616677761077881,1.2700836857684952,0.12581920799775317,1.016045770716358,GSE335494,CD21,cognate,4185,,HS47
0.09208731297598913,-1.3070216178894043,1.25917027326295,0.1438903859410873,0.8842630801962975,GSE335494,CD21,cognate,4761,,HS6
0.09737461622403042,-1.0451042652130127,1.1742603185507723,0.1333637646423794,1.0375070923569838,GSE335494,CD21,cognate,5350,,HS68
0.07451301406152509,-1.0663177967071533,1.25576929033315,0.10521477592480785,1.0477533630197853,GSE335494,CD21,cognate,4783,,HS75
0.08434624939922272,-1.609570026397705,1.40491774287685,0.11467464149067343,1.1104246307009815,GSE335494,CD21,cognate,4613,,HS86
0.06999478336205374,-1.6964504718780518,1.1667895536189836,0.15314735952130576,0.6426776661364414,GSE335494,CD21,cognate,5422,,HS88
0.13618726249909655,-0.782097578048706,1.3011201067761116,0.16143693212308569,1.0346404967404104,GSE335494,CD21,cognate,3835,,HS93
0.07146458502852956,-1.4496769905090332,1.265881359368766,0.13496453804800412,1.1720302185876916,GSE335494,CD21,cognate,5077,,HS94
0.08109697300859509,-6.802165985107422,1.7277645569868259,0.135248854287008,0.8690412666265083,GSE335494,CD57 Recombinant,cognate,84177,17.0,
-0.007161887876135874,-3.4216604232788086,1.8367756330540292,0.09577390076980999,-0.11040470072025296,GSE335494,CD57 Recombinant,noncognate,84177,17.0,
0.08868991318998734,-7.069727897644043,1.7152642014858959,0.14852207935022527,0.8427548986248075,GSE335494,CD57 Recombinant,cognate,5577,,HS10
0.07645948980026039,-6.177636623382568,1.386559963537806,0.1266958934510812,1.0004208483597747,GSE335494,CD57 Recombinant,cognate,5436,,HS12
0.0907186942662105,-7.901068687438965,1.822828199873892,0.12828934339516324,1.0140523782770687,GSE335494,CD57 Recombinant,cognate,4385,,HS16
0.05403860713436062,-14.127660751342773,1.735109740642578,0.10828743216702695,0.7555985228444235,GSE335494,CD57 Recombinant,cognate,6170,,HS22
0.08709288733404624,-10.47831916809082,1.7949706227653355,0.14284094451638973,0.8531579398977782,GSE335494,CD57 Recombinant,cognate,4705,,HS24
0.07269741643741527,-3.9875364303588867,1.5273245495616194,0.12268367349162114,0.7509264113789657,GSE335494,CD57 Recombinant,cognate,5100,,HS28
0.07802293236298544,-7.153850555419922,1.534236564528919,0.14489559394453863,0.7208081558328678,GSE335494,CD57 Recombinant,cognate,5338,,HS30
0.11396855917837137,-3.2406511306762695,1.8595137985099102,0.16239180866375594,0.817153078125712,GSE335494,CD57 Recombinant,cognate,4821,,HS32
0.028608650000190236,-10.721134185791016,1.8347590783603198,0.08237209167438075,0.4477280509140486,GSE335494,CD57 Recombinant,cognate,4619,,HS46
0.0623120779568396,-12.22879409790039,1.8043578536273046,0.15065248324261937,0.5423023300695722,GSE335494,CD57 Recombinant,cognate,4185,,HS47
0.060403806248138674,-6.184566497802734,1.5215679728467744,0.12810105509189332,0.8345695519152927,GSE335494,CD57 Recombinant,cognate,4761,,HS6
0.03788906670544615,-14.795062065124512,1.7404308957367665,0.08379015750566107,0.7030986695511261,GSE335494,CD57 Recombinant,cognate,5350,,HS68
0.11279237537686648,-6.262504577636719,1.8395263009250626,0.14460674456548553,1.0974511219229692,GSE335494,CD57 Recombinant,cognate,4783,,HS75
0.13606001305809468,-5.295760154724121,1.8890432251103861,0.1903359742170829,0.9380690633521168,GSE335494,CD57 Recombinant,cognate,4613,,HS86
0.07529231529942593,-11.439306259155273,1.8250176520343073,0.14504152391865718,0.7950572169082518,GSE335494,CD57 Recombinant,cognate,5422,,HS88
0.07568596817575635,-8.280240058898926,1.8306452667270992,0.12984509493154547,0.8877841399140951,GSE335494,CD57 Recombinant,cognate,3835,,HS93
0.06864646007819669,-5.695343971252441,1.7204104639029143,0.09388033514610983,1.0693221311398822,GSE335494,CD57 Recombinant,cognate,5077,,HS94
0.49997051168375095,0.1425963044166565,0.9943969635902504,0.7661858776186384,0.6301190823238585,GSE335494,CD16,cognate,84177,17.0,
-0.0908027365960421,-3.586259365081787,1.1868809542072192,1.4846476341166268,-0.05105457361696627,GSE335494,CD16,noncognate,84177,17.0,
0.6455069683923719,0.22514086961746216,1.1675348911340426,0.7335849517523396,0.7091996407003752,GSE335494,CD16,cognate,5577,,HS10
0.41072852807580457,0.177141010761261,0.9292300725836871,0.5412671800390825,0.8059555393262254,GSE335494,CD16,cognate,5436,,HS12
0.6434978064850848,-0.09548592567443848,1.4234683153855643,1.0948711556807937,0.4631885082557891,GSE335494,CD16,cognate,4385,,HS16
0.35845262802073496,0.07441705465316772,0.8148016606960499,0.733122340597733,0.6332576717061417,GSE335494,CD16,cognate,6170,,HS22
0.5940495334007114,0.2364773154258728,1.1517128461935642,0.5625213502946058,0.8989200672095075,GSE335494,CD16,cognate,4705,,HS24
0.37820467970926663,0.1778969168663025,0.8487331388144235,0.664260562023815,0.7332387970549116,GSE335494,CD16,cognate,5100,,HS28
0.5050803661096983,0.1215701699256897,0.9459621309539854,0.7051346103717173,0.6264155344820224,GSE335494,CD16,cognate,5338,,HS30
0.5640483049434017,0.17979615926742554,0.9870140485546394,0.6261083450718938,0.7350145370811222,GSE335494,CD16,cognate,4821,,HS32
0.4667023372570924,0.2563475966453552,0.9115964766674071,0.4524732651226991,1.1317929575248844,GSE335494,CD16,cognate,4619,,HS46
0.5720557174476482,0.31494081020355225,0.9683735331323203,0.70079926533288,0.8210814313793527,GSE335494,CD16,cognate,4185,,HS47
0.48196852908655713,0.25553202629089355,0.907083621225821,0.5984200289922911,0.8715886072256651,GSE335494,CD16,cognate,4761,,HS6
0.42751662549194586,0.06937539577484131,0.9211406692578121,0.7571903740701773,0.5883395989320359,GSE335494,CD16,cognate,5350,,HS68
0.48207577264294144,-0.044184207916259766,0.9095621093484939,1.0137139995708997,0.5404371547967632,GSE335494,CD16,cognate,4783,,HS75
0.49603174532865013,0.08936947584152222,0.9408254137429496,0.8405850364400862,0.6011043147353935,GSE335494,CD16,cognate,4613,,HS86
0.5244759268255985,-0.1912928819656372,1.198182891895741,1.1435962173200351,0.44983825477285594,GSE335494,CD16,cognate,5422,,HS88
0.36382965223575714,0.22530311346054077,0.7816288601639519,0.5083744364437862,0.9688909308016511,GSE335494,CD16,cognate,3835,,HS93
0.38030332316684395,0.04711318016052246,0.9078011556366302,0.7803685701664903,0.5601779092542387,GSE335494,CD16,cognate,5077,,HS94
0.7066010455474249,-3.7745776176452637,2.0496412614625266,1.0416975540025857,0.496521581273371,GSE335494,HLA-DR,cognate,84177,17.0,
0.20828789919392038,-4.0724921226501465,1.8922125086246022,1.163035105996933,0.08109515900683067,GSE335494,HLA-DR,noncognate,84177,17.0,
0.7902893706178465,-3.648395538330078,2.178813581387018,1.2656076209017546,0.4117783186581123,GSE335494,HLA-DR,cognate,5577,,HS10
0.7159821927399167,-2.5329887866973877,1.9901169731994655,0.9760849411477004,0.5499241363457693,GSE335494,HLA-DR,cognate,5436,,HS12
0.740999557795384,-4.866882801055908,2.1266497771370743,1.0609074344617089,0.47298017752348304,GSE335494,HLA-DR,cognate,4385,,HS16
0.7210824325981875,-4.450972080230713,2.068512216599691,1.178834058947879,0.4416812858682889,GSE335494,HLA-DR,cognate,6170,,HS22
0.6549592435102638,-5.448361873626709,2.210680080565621,1.2508799843786556,0.3987418721511072,GSE335494,HLA-DR,cognate,4705,,HS24
0.6864409038960237,-3.399684429168701,1.9349391995717666,0.7898180947896157,0.6711490699049778,GSE335494,HLA-DR,cognate,5100,,HS28
0.6263154775731199,-5.106227397918701,2.068724285784179,0.9856599234685196,0.5399077217219282,GSE335494,HLA-DR,cognate,5338,,HS30
0.6359927074927111,-3.434805393218994,1.9550184303644238,0.9848901400521881,0.4987466591707303,GSE335494,HLA-DR,cognate,4821,,HS32
0.6507482944153741,-4.792909145355225,2.103051207836362,1.2314017289041463,0.3787487116079646,GSE335494,HLA-DR,cognate,4619,,HS46
0.7224972227844109,-4.668335914611816,2.2265196678994257,1.2362292448541872,0.47172893595200605,GSE335494,HLA-DR,cognate,4185,,HS47
0.7871652125437386,-2.4825735092163086,1.8853724634317484,0.9276213001972284,0.5813661928734872,GSE335494,HLA-DR,cognate,4761,,HS6
0.7182938145270643,-3.8847570419311523,1.994319537858124,1.028279672313503,0.5331042853550639,GSE335494,HLA-DR,cognate,5350,,HS68
0.749727106933696,-3.1495156288146973,2.0029373057205193,1.0156260381067939,0.4898799758389343,GSE335494,HLA-DR,cognate,4783,,HS75
0.7956776821831759,-2.866211175918579,2.041811671914051,1.0908369346663,0.4892796994617862,GSE335494,HLA-DR,cognate,4613,,HS86
0.6128407183140523,-5.720594882965088,2.0129747340231754,1.0056770022455923,0.49274649927954917,GSE335494,HLA-DR,cognate,5422,,HS88
0.6873631456169282,-3.70365571975708,2.036404686210604,0.6862043586832971,0.7890041995835934,GSE335494,HLA-DR,cognate,3835,,HS93
0.6639606997987815,-3.3917369842529297,2.002699579777766,0.8357201142810738,0.6712590668360854,GSE335494,HLA-DR,cognate,5077,,HS94
0.21788655117062639,-0.39203178882598877,0.628828837683055,0.09873609321463168,2.312842762604869,GSE335494,CD185 (CXCR5),cognate,84177,17.0,
-0.12844885825205665,-1.016225814819336,0.8560972996453812,0.08728312043211112,-1.2755500313114287,GSE335494,CD185 (CXCR5),noncognate,84177,17.0,
0.33029550571199306,-0.5812361240386963,0.7442496312518194,0.12514141785231575,2.6098347552487784,GSE335494,CD185 (CXCR5),cognate,5577,,HS10
0.19897777261032007,-0.4508136510848999,0.6481791751552457,0.08035313366781985,2.719515986577809,GSE335494,CD185 (CXCR5),cognate,5436,,HS12
0.1630789807132927,-0.3039371967315674,0.5670513294372231,0.05916564772073388,3.7526392145192555,GSE335494,CD185 (CXCR5),cognate,4385,,HS16
0.20320787134555932,-0.3908510208129883,0.6174656687779863,0.13487141168683706,1.4333342131193358,GSE335494,CD185 (CXCR5),cognate,6170,,HS22
0.24465448060674716,-0.3406696319580078,0.6126573876173592,0.1101189235721928,2.495165096516088,GSE335494,CD185 (CXCR5),cognate,4705,,HS24
0.20322453610243407,-0.5717208385467529,0.6794826154920075,0.0832894308522864,2.6446239119897808,GSE335494,CD185 (CXCR5),cognate,5100,,HS28
0.1789924543946392,-0.3971143960952759,0.6513668443487313,0.08112635447237905,2.2154485434658095,GSE335494,CD185 (CXCR5),cognate,5338,,HS30
0.2027684549317843,-0.4363440275192261,0.63221969624333,0.08155601174150431,2.70081395968659,GSE335494,CD185 (CXCR5),cognate,4821,,HS32
0.22031967055925922,-0.3343043327331543,0.6077036066256174,0.10067474741157621,2.228961224773065,GSE335494,CD185 (CXCR5),cognate,4619,,HS46
0.3585579385851519,-0.5290036201477051,0.7406720802376535,0.1364491771377373,2.4595396286186455,GSE335494,CD185 (CXCR5),cognate,4185,,HS47
0.19404592555386618,-0.3442469835281372,0.5823095795452847,0.07833634663537714,2.6162804231745103,GSE335494,CD185 (CXCR5),cognate,4761,,HS6
0.17309470394433507,-0.3029804229736328,0.6263773523308214,0.06601955826093757,2.907657714774858,GSE335494,CD185 (CXCR5),cognate,5350,,HS68
0.16950819132789482,-0.5226954221725464,0.6086338132861433,0.10420834704174699,1.674521360801788,GSE335494,CD185 (CXCR5),cognate,4783,,HS75
0.17456714096908743,-0.3381587266921997,0.5418847054797004,0.11089563910792365,1.6378642464548738,GSE335494,CD185 (CXCR5),cognate,4613,,HS86
0.10369123919790484,-0.2977813482284546,0.5710250635759238,0.04662015299812833,2.2932885716827838,GSE335494,CD185 (CXCR5),cognate,5422,,HS88
0.2358131910712611,-0.38339483737945557,0.6369810207794312,0.09710942903223108,2.6180166322205363,GSE335494,CD185 (CXCR5),cognate,3835,,HS93
0.17545632869665015,-0.3251535892486572,0.5739521263973121,0.11326393020721147,1.603597618191471,GSE335494,CD185 (CXCR5),cognate,5077,,HS94
0.17019160407448355,-7.70123291015625,1.201986343772736,0.05988760553853845,3.653693233579292,GSE335494,CD279,cognate,84177,17.0,
0.016417040247194127,-1.2899174690246582,1.9966641859549692,0.018494855119143182,1.1962034577714638,GSE335494,CD279,noncognate,84177,17.0,
0.1725917680312463,-8.065064430236816,1.1742552426086954,0.06253715631365049,3.6268478930186285,GSE335494,CD279,cognate,5577,,HS10
0.10796978874153623,-6.609389305114746,1.1658629759991275,0.034105623952906006,4.015297459162976,GSE335494,CD279,cognate,5436,,HS12
0.22930622384756547,-7.274866104125977,1.2484474076700298,0.057184934034900985,5.765755205401423,GSE335494,CD279,cognate,4385,,HS16
0.13940620565231387,-8.548444747924805,1.1599511373028502,0.0562007308113299,3.196344859706377,GSE335494,CD279,cognate,6170,,HS22
0.18258263782687534,-10.031516075134277,1.2417919080838316,0.08893108950266801,2.677082354635095,GSE335494,CD279,cognate,4705,,HS24
0.16855546223749207,-6.113971710205078,1.245084778607017,0.04524822914747413,4.365623102325401,GSE335494,CD279,cognate,5100,,HS28
0.15515208243621056,-7.746890068054199,1.225247790129326,0.04711066374218313,4.391066084444751,GSE335494,CD279,cognate,5338,,HS30
0.15021945416230503,-6.475323677062988,1.160792885728563,0.060356149513136836,3.1424089285458794,GSE335494,CD279,cognate,4821,,HS32
0.21630648556297072,-6.769243240356445,1.2102658778084623,0.07021966998753346,3.5248381274400282,GSE335494,CD279,cognate,4619,,HS46
0.19365775355943687,-8.975512504577637,1.2611125989915433,0.09599368952495625,2.408536171026198,GSE335494,CD279,cognate,4185,,HS47
0.1065257761353355,-8.282995223999023,1.1400063286990458,0.043150042274347974,3.2341291158468737,GSE335494,CD279,cognate,4761,,HS6
0.11734436044578128,-8.291269302368164,1.1123401076895796,0.04995791666159647,3.314723312535596,GSE335494,CD279,cognate,5350,,HS68
0.1922948202695583,-7.71430778503418,1.2629109705174906,0.05776999953117704,4.215351008069769,GSE335494,CD279,cognate,4783,,HS75
0.20384532101736735,-9.095244407653809,1.200632063980411,0.07906149475857802,3.8089002280501454,GSE335494,CD279,cognate,4613,,HS86
0.11953470280791582,-7.582840919494629,1.1451426881061795,0.040281469261252194,4.517807905043259,GSE335494,CD279,cognate,5422,,HS88
0.202322633052863,-9.61815357208252,1.2576431729090272,0.06881361826274099,3.883561225483029,GSE335494,CD279,cognate,3835,,HS93
0.18420148377589424,-8.422738075256348,1.2590183141041411,0.05788493537634311,3.831187599186277,GSE335494,CD279,cognate,5077,,HS94
0.23865951259285087,-0.7481676340103149,0.8952994899902971,0.1589633206519443,1.9970812277162064,GSE335494,CD194 (CCR4),cognate,84177,17.0,
0.006690341912758205,-0.4443955421447754,0.6089277337767294,0.2124472072874148,-0.004292229011291461,GSE335494,CD194 (CCR4),noncognate,84177,17.0,
0.19521841910336044,-0.651137113571167,0.7967335070485079,0.15517904054260342,1.674510070091861,GSE335494,CD194 (CCR4),cognate,5577,,HS10
0.25529622791659834,-0.7072024345397949,0.8678298495697531,0.17814580266642066,1.901958582389922,GSE335494,CD194 (CCR4),cognate,5436,,HS12
0.2521827737769168,-0.9853124618530273,1.01195673555313,0.1323727712166235,2.672900647625449,GSE335494,CD194 (CCR4),cognate,4385,,HS16
0.23525899223652566,-0.8223878145217896,0.8486478077712681,0.2047434458084719,1.463030298879695,GSE335494,CD194 (CCR4),cognate,6170,,HS22
0.29680285883721336,-0.5720704793930054,0.9284986700645211,0.17804736388699807,2.257535589825235,GSE335494,CD194 (CCR4),cognate,4705,,HS24
0.2622604892662217,-0.40973854064941406,0.8415259259333275,0.15706093949100294,2.0595650825157046,GSE335494,CD194 (CCR4),cognate,5100,,HS28
0.20714089554107773,-0.8581091165542603,0.9159718322046115,0.1395962864181744,2.090308492983556,GSE335494,CD194 (CCR4),cognate,5338,,HS30
0.17243624222988863,-0.9286811351776123,0.8639629658492893,0.13599640277775116,1.5350672161150427,GSE335494,CD194 (CCR4),cognate,4821,,HS32
0.2701234696236369,-0.5930631160736084,0.8534141497663508,0.18771785895565926,1.9383010706494053,GSE335494,CD194 (CCR4),cognate,4619,,HS46
0.26577292801657143,-0.7459419965744019,0.9645349108664978,0.16059155985788298,2.201862013493628,GSE335494,CD194 (CCR4),cognate,4185,,HS47
0.14428754923089876,-1.2014358043670654,0.9354858697102382,0.10281801243598278,2.1373384263033532,GSE335494,CD194 (CCR4),cognate,4761,,HS6
0.19793491211778622,-1.1518795490264893,0.8652188749625679,0.1641945449645146,1.798935636545922,GSE335494,CD194 (CCR4),cognate,5350,,HS68
0.2645184122126676,-0.4786202907562256,0.8153083025647713,0.16802485921400218,1.880328952072774,GSE335494,CD194 (CCR4),cognate,4783,,HS75
0.2212691294624599,-1.1829805374145508,1.0008138682568621,0.1529957443592059,2.062455734705631,GSE335494,CD194 (CCR4),cognate,4613,,HS86
0.1935275731140836,-0.8182014226913452,0.8662136211160163,0.14641586622904482,1.826446017775373,GSE335494,CD194 (CCR4),cognate,5422,,HS88
0.29075955618942645,-0.5686606168746948,0.9952280209319992,0.14159091357449055,2.5534367401605222,GSE335494,CD194 (CCR4),cognate,3835,,HS93
0.2807704726549061,-0.6530929803848267,0.8946845243979433,0.16675313660159707,2.1839413818518842,GSE335494,CD194 (CCR4),cognate,5077,,HS94
0.1159461127849981,-8.988492965698242,1.2309751407149152,0.041515986435288144,2.5990320951840373,GSE335494,CD319 (CRACC),cognate,84177,17.0,
-0.012014467737321264,-0.6130876541137695,0.5782612047326182,0.03551563181262483,-0.301579779916698,GSE335494,CD319 (CRACC),noncognate,84177,17.0,
0.0982555234270462,-10.623536109924316,1.2608750773392312,0.048579040478641373,1.8991408719720437,GSE335494,CD319 (CRACC),cognate,5577,,HS10
0.11208528298770595,-6.737821578979492,1.175423501170745,0.03653412179339205,2.9756234084639086,GSE335494,CD319 (CRACC),cognate,5436,,HS12
0.16651624312472388,-12.335819244384766,1.280745662889615,0.06738105696232166,2.3118999596871515,GSE335494,CD319 (CRACC),cognate,4385,,HS16
0.07443443414619855,-8.498809814453125,1.209348214022874,0.036439936583214774,2.02493409246452,GSE335494,CD319 (CRACC),cognate,6170,,HS22
0.08169652817250862,-11.422748565673828,1.228094953795522,0.03696203030490163,1.9791710924066221,GSE335494,CD319 (CRACC),cognate,4705,,HS24
0.10626875417621459,-6.9755706787109375,1.2327769594665885,0.03980770030346491,2.4065511222039753,GSE335494,CD319 (CRACC),cognate,5100,,HS28
0.11167460578549218,-8.599042892456055,1.2012507218945228,0.03573934517976453,3.3994612699298545,GSE335494,CD319 (CRACC),cognate,5338,,HS30
