replicate,source,target,analysis_role,null,spearman,noncognate_spearman,specificity_delta,r2,calibration_slope,sd_ratio,complete_gate_pass
87,GSE334503,CD27,primary_direct,NullB,0.4381047470257575,0.06175844131347909,0.37634630571227845,0.05308634042739868,1.434158942138022,0.2478894884667035,True
87,GSE334503,CD183 (CXCR3),primary_direct,NullA,0.000571396118234406,0.0007689737210491346,-0.00019757760281472858,-2.0316174030303955,-0.0017843607098728773,0.20587407885442965,False
87,GSE334503,CD183 (CXCR3),primary_direct,NullB,0.14380693204669115,-0.030659550017179432,0.17446648206387058,-1.9762613773345947,0.6512404900378672,0.20587407885442965,False
87,GSE334503,CD154,primary_direct,NullA,-0.0011009147384359063,0.002716009030137809,-0.0038169237685737154,-0.8496652841567993,-0.09024696965591,0.026974741268771668,False
87,GSE334503,CD154,primary_direct,NullB,0.03254487086308348,0.24680514346741278,-0.21426027260432928,-0.8480829000473022,0.997082000467782,0.026974743755351728,False
87,GSE334503,CD141 (Thrombomodulin),primary_direct,NullA,0.000815087011032181,0.0036161862225496345,-0.0028010992115174533,-0.3867988586425781,0.01175836243861985,0.2554610020644095,False
87,GSE334503,CD141 (Thrombomodulin),primary_direct,NullB,0.17332664712789428,0.15242596870578637,0.02090067842210791,-0.2969210147857666,0.7003686164255848,0.2554610020644095,False
87,GSE334503,CD161,primary_direct,NullA,0.008340601624122757,-0.016943189514970747,0.025283791139093504,-0.30170106887817383,0.01578250915841644,0.5496217173583912,False
87,GSE334503,CD161,primary_direct,NullB,0.6214074710242043,-0.1919673895136001,0.8133748605378044,0.4242329001426697,1.217325751265994,0.5496217619671219,True
87,GSE334503,CD69,primary_direct,NullA,0.0018602605833403603,-0.01679402632173072,0.01865428690507108,-0.0174407958984375,-0.0174506907519833,0.1030873472281063,False
87,GSE334503,CD69,primary_direct,NullB,0.19278552685761,-0.05858750978666656,0.25137303664427657,0.0011066198348999023,0.8552066162778924,0.1030873472281063,False
87,GSE334503,CD127 (IL-7Rα),primary_direct,NullA,0.01667817155969891,0.0024174529077733127,0.014260718651925599,-0.1678767204284668,0.02613485179937778,0.4188786804252581,False
87,GSE334503,CD127 (IL-7Rα),primary_direct,NullB,0.7109607478131135,-0.03823663129889172,0.7491973791120052,0.3423311114311218,1.4800553304756363,0.4188786804252581,True
87,GSE334503,CD274 (B7-H1; PD-L1),primary_direct,NullA,-0.004257863341393418,0.0016963899762558563,-0.005954253317649274,-0.04261815547943115,-1.3930449523557804,0.0033090655452361396,False
87,GSE334503,CD274 (B7-H1; PD-L1),primary_direct,NullB,0.0025449419036275432,0.004718777313423732,-0.0021738354097961886,-0.04257047176361084,0.7887573156196143,0.0033090655452361396,False
87,GSE334503,CD33,primary_direct,NullA,0.0022808110908228286,-0.004333302762722439,0.006614113853545267,-0.13433170318603516,0.00871043086670934,0.19119274780863132,False
87,GSE334503,CD33,primary_direct,NullB,0.33703238601228425,-0.06957199387060323,0.40660437988288745,0.007460832595825195,1.9481681342981532,0.19119274780863132,True
87,GSE334503,CD11c,primary_direct,NullA,-0.0003772060490632426,0.005245913760349826,-0.005623119809413069,-0.17378675937652588,-0.0033997258675344325,0.3360672671419351,False
87,GSE334503,CD11c,primary_direct,NullB,0.5283688767902234,-0.156060808135471,0.6844296849256943,0.18505924940109253,1.5852410792113927,0.3360672671419351,True
87,GSE334503,CD45RA,sensitivity_non_direct,NullA,0.010515278059297752,-0.00833228398160569,0.018847562040903442,-0.0013774633407592773,0.17423958079476207,0.04595693178892537,False
87,GSE334503,CD45RA,sensitivity_non_direct,NullB,0.0025925748286961597,-0.10175354754178056,0.10434612237047672,-0.0019415616989135742,0.04068725110709891,0.04595693178892537,False
87,GSE334503,CD244 (2B4),primary_direct,NullA,0.002511521655637054,-0.006629768432576992,0.009141290088214045,-0.08198416233062744,0.01100909138614132,0.2550789547404167,False
87,GSE334503,CD244 (2B4),primary_direct,NullB,0.2596058623488154,-0.17765810912970392,0.4372639714785193,0.04472196102142334,0.9846933982300217,0.2550789547404167,True
87,GSE334503,CD226 (DNAM-1),primary_direct,NullA,-0.002901477851478313,0.001259867979093799,-0.004161345830572112,-0.4192737340927124,-0.03494425327648562,0.09244242373625923,False
87,GSE334503,CD226 (DNAM-1),primary_direct,NullB,0.1203107535530269,0.03436468193819163,0.08594607161483526,-0.3979836702346802,1.210741233429804,0.09244243191046315,False
87,GSE334503,CD28,primary_direct,NullA,0.011643223006272886,-0.004861847926810298,0.016505070933083184,-0.05969440937042236,0.03917231636173186,0.2465883478113884,False
87,GSE334503,CD28,primary_direct,NullB,0.3553242536041074,-0.04855649125160497,0.4038807448557124,0.09901410341262817,1.3442175683110598,0.2465883694081217,True
87,GSE334503,CD45,primary_direct,NullA,0.007927702885446105,0.015603204867185628,-0.0076755019817395225,-0.030071735382080078,0.3772849703186675,0.02170176439911865,False
87,GSE334503,CD45,primary_direct,NullB,0.07599751962507231,0.1653499683525248,-0.08935244872745249,-0.027017951011657715,3.619339511379103,0.02170176439911865,False
87,GSE334503,CD38,primary_direct,NullA,0.006644255512696111,0.0008574761513896456,0.005786779361306465,-0.034061431884765625,0.03792147645672483,0.18544945870849858,False
87,GSE334503,CD38,primary_direct,NullB,0.262611704287201,-0.03495078844472896,0.2975624927319299,0.0676606297492981,1.5168060326316395,0.18544945870849858,True
87,GSE334503,CD4,primary_direct,NullA,-0.0005338583048770468,0.0030547645960194323,-0.003588622900896479,-0.0563206672668457,-0.010321856033179063,0.23432818459389587,False
87,GSE334503,CD4,primary_direct,NullB,0.32930425317364886,-0.26425122476210045,0.5935554779357493,0.057050228118896484,1.0220177462725517,0.23432818459389587,True
87,GSE334503,CD20,primary_direct,NullA,0.006233234263432871,-0.013542258506850051,0.019775492770282923,-0.09415745735168457,0.012825410220338179,0.23186481154573377,False
87,GSE334503,CD20,primary_direct,NullB,0.40743711169195934,-0.2663270851656417,0.673764196857601,0.1594598889350891,2.371561170495134,0.23186481154573377,False
87,GSE334503,TIGIT (VSTM3),primary_direct,NullA,0.005817843616525826,0.0026256502667612357,0.00319219334976459,-0.03557634353637695,0.027681619556273813,0.1937671218614798,False
87,GSE334503,TIGIT (VSTM3),primary_direct,NullB,0.2135376116580016,-0.05510632410524889,0.2686439357632505,0.04599946737289429,1.114036286189639,0.1937671218614798,True
87,GSE334503,CD25,primary_direct,NullA,-0.001270519154172497,0.002011024168418195,-0.0032815433225906916,-0.15503370761871338,-0.0024554197709187758,0.14647031310226866,False
87,GSE334503,CD25,primary_direct,NullB,0.12944430835351803,0.009680451360266235,0.11976385699325179,-0.10467696189880371,1.1711674784489448,0.14647031310226866,False
87,GSE335494,CD21,primary_direct,NullA,0.0024589018828277405,0.0005633637188498135,0.001895538163977927,-1.026073932647705,0.010919745280978244,0.1375355469479011,False
87,GSE335494,CD21,primary_direct,NullB,0.0951393169657387,-0.01724388945434155,0.11238320642008025,-0.9869868755340576,1.04409525904881,0.1375355469479011,False
87,GSE335494,CD57 Recombinant,sensitivity_non_direct,NullA,-0.000968899841243285,-0.0015065594443527362,0.0005376596031094513,-6.834225654602051,-0.007265679534993466,0.135248854287008,False
87,GSE335494,CD57 Recombinant,sensitivity_non_direct,NullB,0.08109697300859509,-0.011131760186698206,0.09222873319529329,-6.802165985107422,0.8690412666265083,0.135248854287008,False
87,GSE335494,CD16,sensitivity_non_direct,NullA,0.008343282436215568,0.005285703313328857,0.0030575791228867107,-0.5904504060745239,0.005761445343756635,0.7661858776186384,False
87,GSE335494,CD16,sensitivity_non_direct,NullB,0.49997051168375095,0.15943319153414073,0.34053732014961025,0.1425963044166565,0.6301190823238585,0.7661858776186384,True
87,GSE335494,HLA-DR,sensitivity_non_direct,NullA,0.005574146135957437,-0.0009936329631717467,0.006567779099129183,-4.847177505493164,0.0022971959997181027,1.0416975540025857,False
87,GSE335494,HLA-DR,sensitivity_non_direct,NullB,0.7066010455474249,-0.5166061041603798,1.2232071497078048,-3.7745776176452637,0.496521581273371,1.0416975540025857,False
87,GSE335494,CD185 (CXCR5),primary_direct,NullA,0.0019376060355226678,0.0005425947544588469,0.001395011281063821,-0.436667799949646,0.023530763378028213,0.09873609321463168,False
87,GSE335494,CD185 (CXCR5),primary_direct,NullB,0.21788655117062639,0.16132810602353095,0.05655844514709543,-0.39203178882598877,2.312842762604869,0.09873609321463168,False
87,GSE335494,CD279,primary_direct,NullA,-0.001572314789121178,-0.005024129105123072,0.003451814316001894,-7.727644920349121,-0.028300114477988067,0.05988760553853845,False
87,GSE335494,CD279,primary_direct,NullB,0.17019160407448355,-0.02763315352754924,0.1978247576020328,-7.70123291015625,3.653693233579292,0.05988760553853845,False
87,GSE335494,CD194 (CCR4),primary_direct,NullA,-0.0072277498023849635,0.0016493240850901794,-0.008877073887475143,-0.852102518081665,-0.05946070868128428,0.1589633206519443,False
87,GSE335494,CD194 (CCR4),primary_direct,NullB,0.23865951259285087,-0.051649533022911885,0.29030904561576276,-0.7481676340103149,1.9970812277162064,0.1589633206519443,False
87,GSE335494,CD319 (CRACC),primary_direct,NullA,0.0036829818730509524,0.008495750169239891,-0.004812768296188938,-8.997245788574219,0.059715511770569475,0.041515986435288144,False
87,GSE335494,CD319 (CRACC),primary_direct,NullB,0.1159461127849981,-0.012014467737321264,0.12796058052231937,-8.988492965698242,2.5990320951840373,0.041515986435288144,False
87,GSE335494,CD155 (PVR),primary_direct,NullA,0.0003577481445592102,0.001753691156670006,-0.0013959430121107956,-0.3016090393066406,0.04794495518420362,0.003982737801956014,False
87,GSE335494,CD155 (PVR),primary_direct,NullB,0.12150445742502165,0.10914833435236569,0.012356123072655961,-0.3005995750427246,31.866337645699996,0.003982737801956014,False
87,GSE335494,CD79b (Igβ),primary_direct,NullA,0.008986619579235189,0.005437261327629247,0.0035493582516059417,-0.5662108659744263,0.0328624620620553,0.24729491873113238,False
87,GSE335494,CD79b (Igβ),primary_direct,NullB,0.1987160933599691,-0.09228431731703107,0.29100041067700017,-0.43248844146728516,1.1261741299504258,0.24729491873113238,False
87,GSE335494,CD107a (LAMP-1),primary_direct,NullA,-0.005144847716699551,0.0016210348439953603,-0.0067658825606949115,-0.43732404708862305,-0.3150502453710838,0.01838277320993569,False
87,GSE335494,CD107a (LAMP-1),primary_direct,NullB,-0.024825122023110685,0.025050569899499622,-0.04987569192261031,-0.4382359981536865,-1.6642518145996557,0.01838277320993569,False
87,GSE335494,CD137 (4-1BB),primary_direct,NullA,-0.000753700006569492,0.004724645903092351,-0.005478345909661843,-8.71379566192627,-0.08102227618692014,0.006856746577023983,False
87,GSE335494,CD137 (4-1BB),primary_direct,NullB,0.025180357195233132,0.01730736542090018,0.007872991774332951,-8.713371276855469,4.43167391381663,0.006856746577023983,False
87,GSE335494,CD223 (LAG-3),primary_direct,NullA,-0.001898919351735251,0.00464498723585083,-0.006543906587586081,-30.785846710205078,-0.2042177295374525,0.01766557633111635,False
87,GSE335494,CD223 (LAG-3),primary_direct,NullB,0.05159687217533295,0.12439429246799001,-0.07279742029265707,-30.78358268737793,3.4281098823094838,0.01766557633111635,False
87,GSE335494,CD314 (NKG2D),primary_direct,NullA,0.0006869709625419753,0.0030809819459889387,-0.0023940109834469634,-0.1997004747390747,0.011969556402988513,0.2601970791215101,False
87,GSE335494,CD314 (NKG2D),primary_direct,NullB,0.48204100795518123,-0.14390795173236823,0.6259489596875495,0.011227726936340332,1.5697271678780356,0.2601970791215101,True
87,GSE335494,CD3,sensitivity_non_direct,NullA,0.01606944826982908,-0.007851810598634688,0.023921258868463767,-0.6118866205215454,0.021891468389492418,0.7469720850258711,False
87,GSE335494,CD3,sensitivity_non_direct,NullB,0.6812711204321633,-0.0760707774578296,0.757341897889993,0.31287795305252075,0.8505821374282919,0.7469721462710229,True
87,GSE335494,CD45RO,sensitivity_non_direct,NullA,-0.007949560557439653,-0.0027362966266723443,-0.005213263930767309,-3.3424320220947266,-0.09708447758479512,0.08477394841229689,False
87,GSE335494,CD45RO,sensitivity_non_direct,NullB,0.0040422203136221,-0.09415623439428981,0.09819845470791191,-3.3400754928588867,0.0668507267823534,0.08477394841229689,False
87,GSE335494,CD19,primary_direct,NullA,0.0008707443093238501,-0.007035523219810312,0.007906267529134162,-0.3105884790420532,0.008881088812426373,0.34985003459683406,False
87,GSE335494,CD19,primary_direct,NullB,0.2896239547333032,-0.004900189689427989,0.2945241444227312,0.020313918590545654,1.3606611377963056,0.34985003459683406,True
87,GSE335494,CD123,primary_direct,NullA,0.004019463605414247,-0.007718822533425065,0.011738286138839312,-0.9912091493606567,0.07658563906827971,0.09041590562025198,False
87,GSE335494,CD123,primary_direct,NullB,0.20075383564326302,-0.010340416810398973,0.21109425245366198,-0.9213982820510864,4.346321435117909,0.09041589757731294,False
87,GSE335494,CD11b,primary_direct,NullA,0.005498458648077235,-3.277155173557654e-05,0.005531230199812811,-3.4891271591186523,0.01261937005030124,0.5224347486029345,False
87,GSE335494,CD11b,primary_direct,NullB,0.30630164018892525,-0.23733855060846498,0.5436401907973902,-3.184566020965576,0.5705492647083746,0.5224347052257406,False
87,GSE335494,CD103 (Integrin αE),primary_direct,NullA,0.0021407144909493065,-4.866328559613011e-05,0.0021893777765454366,-0.37733471393585205,-0.33696704187498483,0.002425548459533557,False
87,GSE335494,CD103 (Integrin αE),primary_direct,NullB,0.010601411500761132,0.09579899394880884,-0.0851975824480477,-0.37738120555877686,-4.2854740017120445,0.002425548459533557,False
87,GSE335494,CD303 (BDCA-2),primary_direct,NullA,-0.001106174134109368,-0.0028112353017945555,0.0017050611676851875,-1.6767568588256836,-0.0004539131681259447,0.326750291594595,False
87,GSE335494,CD303 (BDCA-2),primary_direct,NullB,0.10775688695233737,-0.06478964084862097,0.17254652780095836,-1.5188617706298828,0.7389924658586424,0.326750291594595,False
87,GSE335494,CD1c,primary_direct,NullA,0.00609221840879338,0.000639422384282729,0.0054527960245106515,-0.4980508089065552,0.015418317172238355,0.3783410904475215,False
87,GSE335494,CD1c,primary_direct,NullB,0.17394548331810905,-0.08262085666383348,0.25656633998194256,-0.25768494606018066,0.8550254450846299,0.37834115301063226,False
87,GSE335494,CD196 (CCR6),primary_direct,NullA,0.002420822832813301,-0.000577461846512822,0.002998284679326123,-0.7162694931030273,0.03918404417535584,0.04270542512633148,False
87,GSE335494,CD196 (CCR6),primary_direct,NullB,0.22147255690694242,-0.0555770800264784,0.27704963693342083,-0.6982007026672363,4.99287018252532,0.04270542512633148,False
87,GSE335494,CD27,primary_direct,NullA,0.016679229821667325,-0.0010711019499992556,0.01775033177166658,-0.775153636932373,0.03988731801469492,0.2657220289114974,False
87,GSE335494,CD27,primary_direct,NullB,0.4381047470257575,0.06175844131347909,0.37634630571227845,-0.5918511152267456,1.3379128306182662,0.2657220289114974,False
87,GSE335494,CD183 (CXCR3),primary_direct,NullA,-0.000571396118234406,-0.0007689737210491346,0.00019757760281472858,-3.107149124145508,0.020379662779609113,0.01802550640226896,False
87,GSE335494,CD183 (CXCR3),primary_direct,NullB,-0.14380693204669115,0.030659550017179432,-0.17446648206387058,-3.1119956970214844,-7.4379896019478275,0.01802550640226896,False
87,GSE335494,CD154,primary_direct,NullA,0.0011009147384359063,-0.002716009030137809,0.0038169237685737154,-3.2924814224243164,0.12197731252931043,0.019957719671500986,False
87,GSE335494,CD154,primary_direct,NullB,-0.03254487086308348,-0.24680514346741278,0.21426027260432928,-3.2936530113220215,-1.3476503334476493,0.019957721511239403,False
87,GSE335494,CD141 (Thrombomodulin),primary_direct,NullA,0.000815087011032181,0.0036161862225496345,-0.0028010992115174533,-3.82285213470459,0.11275627447054588,0.026639793747175365,False
87,GSE335494,CD141 (Thrombomodulin),primary_direct,NullB,0.17332664712789428,0.15242596870578637,0.02090067842210791,-3.813479423522949,6.716150971361526,0.026639793747175365,False
87,GSE335494,CD161,primary_direct,NullA,0.008340601624122757,-0.016943189514970747,0.025283791139093504,-1.3951287269592285,0.02052326123334011,0.4226623507643001,False
87,GSE335494,CD161,primary_direct,NullB,0.6214074710242043,-0.1919673895136001,0.8133748605378044,-0.8368815183639526,1.5829862032891622,0.42266238506867776,False
87,GSE335494,CD69,primary_direct,NullA,0.0018602605833403603,-0.01679402632173072,0.01865428690507108,-4.7103657722473145,-0.0253850968297261,0.07086620505982484,False
87,GSE335494,CD69,primary_direct,NullB,0.19278552685761,-0.05858750978666656,0.25137303664427657,-4.697616100311279,1.244048128409391,0.07086620505982484,False
87,GSE335494,CD127 (IL-7Rα),primary_direct,NullA,0.01667817155969891,0.0024174529077733127,0.014260718651925599,-1.0708179473876953,0.027524844162080456,0.3977254766394679,False
87,GSE335494,CD127 (IL-7Rα),primary_direct,NullB,0.7109607478131135,-0.03823663129889172,0.7491973791120052,-0.58637535572052,1.5587726093660732,0.3977254766394679,False
87,GSE335494,CD274 (B7-H1; PD-L1),primary_direct,NullA,0.004257863341393418,-0.0016963899762558563,0.005954253317649274,-0.10743427276611328,0.6825389186330784,0.006753720836606448,False
87,GSE335494,CD274 (B7-H1; PD-L1),primary_direct,NullB,-0.0025449419036275432,-0.004718777313423732,0.0021738354097961886,-0.10753178596496582,-0.38646100537132,0.006753720836606448,False
87,GSE335494,CD33,primary_direct,NullA,0.0022808110908228286,-0.004333302762722439,0.006614113853545267,-1.0917234420776367,0.0037508321843424046,0.444000383992056,False
87,GSE335494,CD33,primary_direct,NullB,0.33703238601228425,-0.06957199387060323,0.40660437988288745,-0.7624436616897583,0.8389083096351253,0.444000383992056,False
87,GSE335494,CD11c,primary_direct,NullA,-0.0003772060490632426,0.005245913760349826,-0.005623119809413069,-0.5125993490219116,-0.009829810692935034,0.1162318195274169,False
87,GSE335494,CD11c,primary_direct,NullB,0.5283688767902234,-0.156060808135471,0.6844296849256943,-0.38848936557769775,4.583491933012138,0.1162318195274169,False
87,GSE335494,CD45RA,sensitivity_non_direct,NullA,0.010515278059297752,-0.00833228398160569,0.018847562040903442,-0.4113415479660034,0.10148357146885813,0.07890445923799039,False
87,GSE335494,CD45RA,sensitivity_non_direct,NullB,0.0025925748286961597,-0.10175354754178056,0.10434612237047672,-0.4123101234436035,0.023697785936014258,0.07890445923799039,False
87,GSE335494,CD244 (2B4),primary_direct,NullA,0.002511521655637054,-0.006629768432576992,0.009141290088214045,-0.2178184986114502,0.023090390305307868,0.12161714631449921,False
87,GSE335494,CD244 (2B4),primary_direct,NullB,0.2596058623488154,-0.17765810912970392,0.4372639714785193,-0.15740728378295898,2.065288942209158,0.12161714631449921,False
87,GSE335494,CD226 (DNAM-1),primary_direct,NullA,-0.002901477851478313,0.001259867979093799,-0.004161345830572112,-0.881529688835144,-0.0313428981048307,0.10306422673746782,False
87,GSE335494,CD226 (DNAM-1),primary_direct,NullB,0.1203107535530269,0.03436468193819163,0.08594607161483526,-0.8577930927276611,1.085962144064498,0.10306423585090269,False
87,GSE335494,CD28,primary_direct,NullA,0.011643223006272886,-0.004861847926810298,0.016505070933083184,-0.7331308126449585,0.024327822862973046,0.3970530804603842,False
87,GSE335494,CD28,primary_direct,NullB,0.3553242536041074,-0.04855649125160497,0.4038807448557124,-0.4775804281234741,0.8348213706111302,0.39705311523513964,False
87,GSE335494,CD45,primary_direct,NullA,0.007927702885446105,0.015603204867185628,-0.0076755019817395225,-13.294876098632812,0.031914650886855654,0.2565507206255119,False
87,GSE335494,CD45,primary_direct,NullB,0.07599751962507231,0.1653499683525248,-0.08935244872745249,-13.25877571105957,0.30616193910026834,0.2565507206255119,False
87,GSE335494,CD38,primary_direct,NullA,0.006644255512696111,0.0008574761513896456,0.005786779361306465,-0.08976900577545166,0.04215986678251747,0.1668059668879082,False
87,GSE335494,CD38,primary_direct,NullB,0.262611704287201,-0.03495078844472896,0.2975624927319299,0.0017267465591430664,1.6863356553141617,0.1668059668879082,True
87,GSE335494,CD4,primary_direct,NullA,-0.0005338583048770468,0.0030547645960194323,-0.003588622900896479,-0.12659072875976562,-0.012283122456237132,0.1969126310430455,False
87,GSE335494,CD4,primary_direct,NullB,0.32930425317364886,-0.26425122476210045,0.5935554779357493,-0.03132188320159912,1.2162122720279935,0.1969126310430455,False
87,GSE335494,CD20,primary_direct,NullA,0.006233234263432871,-0.013542258506850051,0.019775492770282923,-1.2865650653839111,0.003924494330369618,0.7577437683075642,False
87,GSE335494,CD20,primary_direct,NullB,0.40743711169195934,-0.2663270851656417,0.673764196857601,-0.45773303508758545,0.7256827594297922,0.7577437683075642,False
87,GSE335494,TIGIT (VSTM3),primary_direct,NullA,0.005817843616525826,0.0026256502667612357,0.00319219334976459,-2.8515498638153076,0.04298233921852497,0.12479049670588531,False
87,GSE335494,TIGIT (VSTM3),primary_direct,NullB,0.2135376116580016,-0.05510632410524889,0.2686439357632505,-2.7990128993988037,1.7298080094174442,0.12479049670588531,False
87,GSE335494,CD25,primary_direct,NullA,-0.001270519154172497,0.002011024168418195,-0.0032815433225906916,-1.1792356967926025,-0.005285675178567557,0.06804163795135734,False
87,GSE335494,CD25,primary_direct,NullB,0.12944430835351803,0.009680451360266235,0.11976385699325179,-1.1558427810668945,2.521121740252015,0.06804163795135734,False
88,GSE334503,CD21,primary_direct,NullA,0.004442759882307281,0.0003640950590430679,0.004078664823264213,-0.4656587839126587,0.06894491393908793,0.09847264552540905,False
88,GSE334503,CD21,primary_direct,NullB,0.0951393169657387,-0.018155332007353354,0.11329464897309205,-0.43871450424194336,1.4582752889568544,0.09847264552540905,False
88,GSE334503,CD57 Recombinant,sensitivity_non_direct,NullA,0.001960794013843063,2.054601950258683e-06,0.0019587394118928043,-7.560141563415527,0.013138625153831537,0.16929854150271176,False
88,GSE334503,CD57 Recombinant,sensitivity_non_direct,NullB,0.08109697300859509,0.025557343252268064,0.05553962975632702,-7.521096229553223,0.6942578401808452,0.16929854150271176,False
88,GSE334503,CD16,sensitivity_non_direct,NullA,0.015832454914789962,-0.008393822284026133,0.024226277198816093,-0.11119723320007324,0.04319688919038629,0.32890776296500873,False
88,GSE334503,CD16,sensitivity_non_direct,NullB,0.49997051168375095,-0.09373556528515661,0.5937060769689075,0.19704222679138184,1.4678532918405873,0.32890776296500873,True
88,GSE334503,HLA-DR,sensitivity_non_direct,NullA,0.006083178840107529,-0.006501710939721428,0.012584889779828957,-0.2890259027481079,0.006056778718989704,0.5407909818341161,False
88,GSE334503,HLA-DR,sensitivity_non_direct,NullB,0.7066010455474249,0.16096615457304375,0.5456348909743811,0.2668529152870178,0.9564237091163783,0.5407909818341161,True
88,GSE334503,CD185 (CXCR5),primary_direct,NullA,0.007882144674508375,0.0002036006088357121,0.007678544065672663,-0.039391279220581055,0.044548606102022714,0.19639309022800408,False
88,GSE334503,CD185 (CXCR5),primary_direct,NullB,0.21788655117062639,-0.022515285762506575,0.24040183693313297,0.046869099140167236,1.1627753772640623,0.19639309022800408,True
88,GSE334503,CD279,primary_direct,NullA,0.0013350503284230502,-0.002381975023056232,0.003717025351479282,-0.7266538143157959,0.002569178038865729,0.41132773425640845,False
88,GSE334503,CD279,primary_direct,NullB,0.17019160407448355,0.027468641448152763,0.1427229626263308,-0.5475171804428101,0.5319624829224727,0.41132773425640845,False
88,GSE334503,CD194 (CCR4),primary_direct,NullA,-0.0006512122688536636,-0.0029444301512593337,0.00229321788240567,-0.23147225379943848,-0.01627091314088476,0.2775063421615988,False
88,GSE334503,CD194 (CCR4),primary_direct,NullB,0.23865951259285087,0.0025468069717648426,0.23611270562108602,-0.052770376205444336,1.1439834580751553,0.2775063421615988,False
88,GSE334503,CD319 (CRACC),primary_direct,NullA,0.007440403619884073,-0.00012638649940419612,0.007566790119288269,-0.14479291439056396,0.06276917754737339,0.15002241911424605,False
88,GSE334503,CD319 (CRACC),primary_direct,NullB,0.1159461127849981,0.005883101148881106,0.110063011636117,-0.11524307727813721,0.7192349309229842,0.15002241911424605,False
88,GSE334503,CD155 (PVR),primary_direct,NullA,0.004342713250055653,-0.006567830233238616,0.01091054348329427,-0.061079978942871094,0.029771980058492974,0.1815492874045863,False
88,GSE334503,CD155 (PVR),primary_direct,NullB,0.12150445742502165,-0.002823621081438363,0.12432807850646002,-0.016959786415100098,0.699067837011138,0.1815492874045863,False
88,GSE334503,CD79b (Igβ),primary_direct,NullA,0.020243124358407447,0.0015070451417079894,0.01873607921669946,-1.1137115955352783,0.052391545980991536,0.3812642035438467,False
88,GSE334503,CD79b (Igβ),primary_direct,NullB,0.1987160933599691,-0.09173497012990141,0.2904510634898705,-0.9165810346603394,0.7304571465753934,0.3812642035438467,False
88,GSE334503,CD107a (LAMP-1),primary_direct,NullA,0.0021330382006389285,0.002952672338654407,-0.0008196341380154785,-0.04035019874572754,0.14356101524202358,0.022437233341458425,False
88,GSE334503,CD107a (LAMP-1),primary_direct,NullB,0.024825122023110685,0.07971532009203362,-0.05489019806892294,-0.03912198543548584,1.363517689368294,0.022437233341458425,False
88,GSE334503,CD137 (4-1BB),primary_direct,NullA,0.0034167210842034634,-0.0010987554066010674,0.004515476490804531,-0.23032045364379883,0.1167614535342375,0.036198697260250046,False
88,GSE334503,CD137 (4-1BB),primary_direct,NullB,0.025180357195233132,0.012962261995103197,0.012218095200129935,-0.22842645645141602,0.8394462654964562,0.036198697260250046,False
88,GSE334503,CD223 (LAG-3),primary_direct,NullA,-0.002242086796758634,-0.003339523667174933,0.0010974368704162992,-2.9599828720092773,-0.016912274939789324,0.13752523137652498,False
88,GSE334503,CD223 (LAG-3),primary_direct,NullB,0.05159687217533295,-0.062112214485815304,0.11370908666114826,-2.942686080932617,0.4403522345481753,0.13752523137652498,False
88,GSE334503,CD314 (NKG2D),primary_direct,NullA,-0.0007062650223052144,-0.00829273841879585,0.007586473396490635,-0.13663244247436523,0.016311409025214225,0.25398502705242104,False
88,GSE334503,CD314 (NKG2D),primary_direct,NullB,0.48204100795518123,0.045897438642433834,0.4361435693127474,0.06873774528503418,1.6081202032286024,0.25398502705242104,True
88,GSE334503,CD3,sensitivity_non_direct,NullA,0.012589726947802839,0.01567108422362886,-0.0030813572758260216,-0.10756278038024902,0.037364763519596764,0.3219124835638366,False
88,GSE334503,CD3,sensitivity_non_direct,NullB,0.6812711204321633,0.5911697245901564,0.09010139584200694,0.2937544584274292,1.9737075385715623,0.32191250995783355,False
88,GSE334503,CD45RO,sensitivity_non_direct,NullA,-0.0051643909175447715,-0.009951455724138534,0.004787064806593762,-0.05481302738189697,-0.1572515511409897,0.02686097809110039,False
88,GSE334503,CD45RO,sensitivity_non_direct,NullB,0.0040422203136221,-0.05358361280131331,0.05762583311493541,-0.05428171157836914,0.2109823747491384,0.02686097809110039,False
88,GSE334503,CD19,primary_direct,NullA,0.008163753729658458,0.004587534835306522,0.003576218894351936,-0.22646450996398926,0.03173962194764657,0.34913124595830614,False
88,GSE334503,CD19,primary_direct,NullB,0.2896239547333032,-0.05802931356057595,0.34765326829387916,0.0981898307800293,1.3634624955022163,0.34913124595830614,True
88,GSE334503,CD123,primary_direct,NullA,-0.0024552479126307546,-0.0017660958998076412,-0.0006891520128231134,-0.09176850318908691,0.023065825238824167,0.3075392675932152,False
88,GSE334503,CD123,primary_direct,NullB,0.20075383564326302,0.02092557672952198,0.17982825891374105,0.14557993412017822,1.2778094427812865,0.30753924023608636,True
88,GSE334503,CD11b,primary_direct,NullA,0.007177922427272211,0.003725108704943024,0.0034528137223291872,-0.08053696155548096,0.026333558567595988,0.23944206308271773,False
88,GSE334503,CD11b,primary_direct,NullB,0.30630164018892525,0.23887599891568162,0.06742564127324363,0.059186697006225586,1.2448720529272916,0.23944206308271773,False
88,GSE334503,CD103 (Integrin αE),primary_direct,NullA,0.0003637618227737147,0.0008987232160792395,-0.0005349613933055248,-0.1669013500213623,0.01050229141716217,0.03565084297507012,False
